0	0	0
0.005065674856772625	0.008774006226554385	0.
0.0053592772362263865	0.009282540464991414	0.
0.008468981311567623	0.014668705919986433	0.
0.010718554472452773	0.018565080929982828	0.
0.01323278329932441	0.022919852999978802	0.
0.01601166779218254	0.02773302212997435	0.
0.01905520795102715	0.033004588319969476	0.
0.022363403775858253	0.03873455156996417	0.
0.025936255266675846	0.04492291187995845	0.
0.029773762423479923	0.05156966924995231	0.
0.03387592524627049	0.05867482367994573	0.
0.038242743735047546	0.06623837516993873	0.
0.04287421788981109	0.07426032371993131	0.
0.04777034771056112	0.08274066932992348	0.
0.05293113319729764	0.09167941199991521	0.
0.05835657435002065	0.10107655172990651	0.
0.06404667116873015	0.1109320885198974	0.
0.07000142365342613	0.12124602236988787	0.
0.0762208318041086	0.1320183532798779	0.
0.08270489562077757	0.14324908124986752	0.
0.08945361510343301	0.1549382062798567	0.
0.09646699025207496	0.16708572836984548	0.
0.10374502106670339	0.1796916475198338	0.
0.11128770754731829	0.19275596372982173	0.
0.1190950496939197	0.20627867699980923	0.
0.1271670475065076	0.22025978732979629	0.
0.13550370098508197	0.23469929471978293	0.
0.14410501012964283	0.24959719916976916	0.
0.15297097494019019	0.2649535006797549	0.
0.16210159541672403	0.28076819924974034	0.
0.17149687155924437	0.29704129487972525	0.
0.1811568033677512	0.3137727875697098	0.
0.1910813908422445	0.3309626773196939	0.
0.2012706339827243	0.34861096412967757	0.
0.21172453278919057	0.36671764799966083	0.
0.22244308726164333	0.38528272892964366	0.
0.2334262974000826	0.40430620691962604	0.
0.24467416320450835	0.42378808196960804	0.
0.2561866846749206	0.4437283540795896	0.
0.2679638618113193	0.4641270232495707	0.
0.2800056946137045	0.48498408947955146	0.
0.29231218308207624	0.5062995527695318	0.
0.3048833272164344	0.5280734131195116	0.
0.3177191270167791	0.5503056705294911	0.
0.3308195824831103	0.5729963249994701	0.
0.3441846936154279	0.5961453765294487	0.
0.35781446041373205	0.6197528251194268	0.
0.3717088828780227	0.6438186707694046	0.
0.38586796100829984	0.6683429134793819	0.
0.40029169480456345	0.6933255532493587	0.
0.41498008426681354	0.7187665900793352	0.
0.42993312939505013	0.7446660239693113	0.
0.44515083018927315	0.7710238549192869	0.
0.4606331866494827	0.7978400829292621	0.
0.4763801987756788	0.8251147079992369	0.
0.4923918665678613	0.8528477301292112	0.
0.5086681900260304	0.8810391493191851	0.
0.5252091691501859	0.9096889655691587	0.
0.5420148039403279	0.9387971788791317	0.
0.5590850943964564	0.9683637892491044	0.
0.5764200405185713	0.9983887966790767	0.
0.5940196423066728	1.0288722011690483	0.
0.6118838997607607	1.0598140027190197	0.
0.6300128128808352	1.0912142013289907	0.
0.6484063816668961	1.1230727969989613	0.
0.6670646061189436	1.1553897897289314	0.
0.6859874862369775	1.188165179518901	0.
0.7051750220209978	1.2213989663688702	0.
0.7246272134710048	1.255091150278839	0.
0.7443440605869981	1.2892417312488076	0.
0.764325563368978	1.3238507092787757	0.
0.7845717218169443	1.3589180843687432	0.
0.8050825359308972	1.3944438565187103	0.
0.8258580057108365	1.430428025728677	0.
0.8468981311567623	1.4668705919986433	0.
0.8682029122686746	1.5037715553286093	0.
0.8897723490465733	1.5411309157185746	0.
0.9116064414904587	1.5789486731685396	0.
0.9337051896003304	1.6172248276785042	0.
0.9560685933761887	1.6559593792484684	0.
0.9786966528180334	1.6951523278784322	0.
1.0015893679258647	1.7348036735683956	0.
1.0247467386996825	1.7749134163183584	0.
1.0481687651394866	1.8154815561283209	0.
1.0718554472452773	1.856508092998283	0.
1.0958067850170545	1.8979930269282446	0.
1.120022778454818	1.9399363579182058	0.
1.1445034275585684	1.9823380859681665	0.
1.169248732328305	2.025198211078127	0.
1.194258692764028	2.068516733248087	0.
1.2195333088657376	2.1122936524780465	0.
1.2450725806334337	2.1565289687680056	0.
1.2708765080671165	2.2012226821179643	0.
1.2969450911667855	2.2463747925279223	0.
1.323278329932441	2.2919852999978803	0.
