  1.0000000 -0.0000000  0.0000000 -0.0000000  0.0000000  0.0000000  0.0000000 -0.0000000  0.0000000 -0.0000000  0.0000000 -0.0000000  0.0000000 -0.0000000
  0.0000000  0.0000000  0.8379172  0.0000000 -0.1620828  0.0000000 -0.0809726 -0.1404075 -0.0809726 -0.1404075 -0.0811102 -0.1404075 -0.1621515 -0.0001191
  0.0000000  0.0000000 -0.1620828  0.0000000  0.8379172 -0.0000000 -0.0809726 -0.1404075 -0.0809726 -0.1404075 -0.0811102 -0.1404075 -0.1621515 -0.0001191
  0.0000000  0.0000000 -0.0809726  0.1404075 -0.0809726  0.1404075  0.8379172  0.0000000 -0.1620828  0.0000000 -0.1621515  0.0001191 -0.0811102  0.1404075
  0.0000000  0.0000000 -0.0809726  0.1404075 -0.0809726  0.1404075 -0.1620828  0.0000000  0.8379172  0.0000000 -0.1621515  0.0001191 -0.0811102  0.1404075
 -0.0000000  0.0000000 -0.0811102  0.1404075 -0.0811102  0.1404075 -0.1621515 -0.0001191 -0.1621515 -0.0001191  0.8377797 -0.0000000 -0.0812477  0.1404074
  0.0000000  0.0000000 -0.1621515  0.0001191 -0.1621515  0.0001191 -0.0811102 -0.1404075 -0.0811102 -0.1404075 -0.0812477 -0.1404074  0.8377797 -0.0000000
  0.7312978  0.0000000 -0.0045101 -0.0076966 -0.0045251 -0.0077222 -0.0045033  0.0076849 -0.0045182  0.0077103 -0.0045068  0.0077038 -0.0044988 -0.0076901
 -0.0045101  0.0076966  0.8379798 -0.0000000 -0.1625585  0.0000000 -0.0805604 -0.1396853 -0.0808269 -0.1401473 -0.0809644 -0.1401478 -0.1620884 -0.0001191
 -0.0045251  0.0077222 -0.1625585  0.0000000  0.8369014 -0.0000000 -0.0808280 -0.1401494 -0.0810954 -0.1406130 -0.0812334 -0.1406134 -0.1626269 -0.0001195
 -0.0045033 -0.0076849 -0.0805604  0.1396853 -0.0808280  0.1401494  0.8383348  0.0000000 -0.1622000  0.0000000 -0.1622682  0.0001192 -0.0806975  0.1396857
 -0.0045182 -0.0077103 -0.0808269  0.1401473 -0.0810954  0.1406130 -0.1622000 -0.0000000  0.8372635  0.0000000 -0.1628050  0.0001196 -0.0809644  0.1401478
 -0.0045068 -0.0077038 -0.0809644  0.1401478 -0.0812334  0.1406134 -0.1622682 -0.0001192 -0.1628050 -0.0001196  0.8371265 -0.0000000 -0.0811019  0.1401481
 -0.0044988  0.0076901 -0.1620884  0.0001191 -0.1626269  0.0001195 -0.0806975 -0.1396857 -0.0809644 -0.1401478 -0.0811019 -0.1401481  0.8378433 -0.0000000
  0.7201460  0.0000000 -0.0048311 -0.0082444 -0.0048481 -0.0082734 -0.0048236  0.0082316 -0.0048405  0.0082604 -0.0048284  0.0082534 -0.0048190 -0.0082374
 -0.0048311  0.0082444  0.8379705 -0.0000000 -0.1625991  0.0000000 -0.0805302 -0.1396322 -0.0808120 -0.1401208 -0.0809495 -0.1401213 -0.1620976 -0.0001191
 -0.0048481  0.0082734 -0.1625991 -0.0000000  0.8368292  0.0000000 -0.0808133 -0.1401231 -0.0810961 -0.1406134 -0.0812341 -0.1406139 -0.1626675 -0.0001195
 -0.0048236 -0.0082316 -0.0805302  0.1396322 -0.0808133  0.1401231  0.8383459  0.0000000 -0.1622197  0.0000000 -0.1622879  0.0001192 -0.0806672  0.1396327
 -0.0048405 -0.0082604 -0.0808120  0.1401208 -0.0810961  0.1406134 -0.1622197 -0.0000000  0.8372126 -0.0000000 -0.1628558  0.0001196 -0.0809495  0.1401213
 -0.0048284 -0.0082534 -0.0809495  0.1401213 -0.0812341  0.1406139 -0.1622879 -0.0001192 -0.1628558 -0.0001196  0.8370756  0.0000000 -0.0810871  0.1401217
 -0.0048190  0.0082374 -0.1620976  0.0001191 -0.1626675  0.0001195 -0.0806672 -0.1396327 -0.0809495 -0.1401213 -0.0810871 -0.1401217  0.8378342 -0.0000000
  0.6205662  0.0000000 -0.0082275 -0.0140405 -0.0082733 -0.0141187 -0.0082111  0.0140125 -0.0082565  0.0140900 -0.0082358  0.0140780 -0.0082069 -0.0140286
 -0.0082275  0.0140405  0.8378203 -0.0000000 -0.1630829 -0.0000000 -0.0801849 -0.1390242 -0.0806281 -0.1397927 -0.0807656 -0.1397937 -0.1622473 -0.0001192
 -0.0082733  0.0141187 -0.1630829  0.0000000  0.8360090  0.0000000 -0.0806314 -0.1397984 -0.0810771 -0.1405712 -0.0812154 -0.1405722 -0.1631508 -0.0001199
 -0.0082111 -0.0140125 -0.0801849  0.1390242 -0.0806314  0.1397984  0.8384111  0.0000000 -0.1624821  0.0000000 -0.1625498  0.0001194 -0.0803216  0.1390252
 -0.0082565 -0.0140900 -0.0806281  0.1397927 -0.0810771  0.1405712 -0.1624821  0.0000000  0.8366197  0.0000000 -0.1634484  0.0001201 -0.0807656  0.1397937
 -0.0082358 -0.0140780 -0.0807656  0.1397937 -0.0812154  0.1405722 -0.1625498 -0.0001194 -0.1634484 -0.0001201  0.8364835 -0.0000000 -0.0809032  0.1397947
 -0.0082069  0.0140286 -0.1622473  0.0001192 -0.1631508  0.0001199 -0.0803216 -0.1390252 -0.0807656 -0.1397937 -0.0809032 -0.1397947  0.8376851  0.0000000
  0.5648160 -0.0000000 -0.0106102 -0.0181065 -0.0106851 -0.0182344 -0.0105850  0.0180636 -0.0106591  0.0181900 -0.0106323  0.0181745 -0.0105836 -0.0180912
 -0.0106102  0.0181065  0.8376669 -0.0000000 -0.1634792  0.0000000 -0.0799133 -0.1385455 -0.0804722 -0.1395145 -0.0806097 -0.1395160 -0.1624002 -0.0001193
