 -0.0122828 -0.0000068  0.0015982 -0.0001157  0.0015982 -0.0001157  0.0016275  0.0001136  0.0016275  0.0001136  0.0017208  0.0001208  0.0015234 -0.0001109 -0.0024540 -0.0000014 -0.0024540 -0.0000014 -0.0024982 -0.0000028  0.9975866 -0.0000000 -0.0024134 -0.0000000 -0.0024982 -0.0000028  0.0011041 -0.0000804  0.0011839  0.0000831  0.0011839  0.0000831  0.0011041 -0.0000804  0.0011287 -0.0000813  0.0011494  0.0000797  0.0010159  0.0000709  0.0009686 -0.0000701  0.0009686 -0.0000701  0.0010159  0.0000709  0.0009738 -0.0000701  0.0010065  0.0000698  0.0009738 -0.0000701  0.0010065  0.0000698  0.0010356  0.0000731  0.0009588 -0.0000702  0.0009588 -0.0000702  0.0010356  0.0000731 -0.0018546  0.0000000 -0.0018760 -0.0000021 -0.0018546  0.0000000 -0.0018760 -0.0000021 -0.0018872 -0.0000031 -0.0018443  0.0000010
 -0.0122828 -0.0000068  0.0015982 -0.0001157  0.0015982 -0.0001157  0.0016275  0.0001136  0.0016275  0.0001136  0.0017208  0.0001208  0.0015234 -0.0001109 -0.0024540 -0.0000014 -0.0024540 -0.0000014 -0.0024982 -0.0000028 -0.0024134  0.0000000  0.9975866 -0.0000000 -0.0024982 -0.0000028  0.0011041 -0.0000804  0.0011839  0.0000831  0.0011839  0.0000831  0.0011041 -0.0000804  0.0011287 -0.0000813  0.0011494  0.0000797  0.0010159  0.0000709  0.0009686 -0.0000701  0.0009686 -0.0000701  0.0010159  0.0000709  0.0009738 -0.0000701  0.0010065  0.0000698  0.0009738 -0.0000701  0.0010065  0.0000698  0.0010356  0.0000731  0.0009588 -0.0000702  0.0009588 -0.0000702  0.0010356  0.0000731 -0.0018546  0.0000000 -0.0018760 -0.0000021 -0.0018546  0.0000000 -0.0018760 -0.0000021 -0.0018872 -0.0000031 -0.0018443  0.0000010
 -0.0136237  0.0000076  0.0018852 -0.0001304  0.0018852 -0.0001304  0.0016965  0.0001240  0.0016965  0.0001240  0.0017941  0.0001319  0.0017967 -0.0001250 -0.0027219  0.0000015 -0.0027219  0.0000015 -0.0027711  0.0000000 -0.0026767  0.0000030 -0.0026767  0.0000030  0.9972289  0.0000000  0.0013021 -0.0000906  0.0012344  0.0000907  0.0012344  0.0000907  0.0013021 -0.0000906  0.0013316 -0.0000915  0.0011980  0.0000871  0.0010590  0.0000774  0.0011425 -0.0000790  0.0011425 -0.0000790  0.0010590  0.0000774  0.0011489 -0.0000790  0.0010490  0.0000763  0.0011489 -0.0000790  0.0010490  0.0000763  0.0010799  0.0000798  0.0011305 -0.0000791  0.0011305 -0.0000791  0.0010799  0.0000798 -0.0020569  0.0000023 -0.0020809  0.0000000 -0.0020569  0.0000023 -0.0020809 -0.0000000 -0.0020934 -0.0000012 -0.0020454  0.0000034
  0.0051056  0.0003632 -0.0299089 -0.0000180 -0.0299089 -0.0000180  0.0275768 -0.0000878  0.0275768 -0.0000878  0.0290751 -0.0000751 -0.0284290  0.0000000  0.0010200  0.0000726  0.0010200  0.0000726  0.0010703  0.0000745  0.0009724  0.0000708  0.0009724  0.0000708  0.0010703  0.0000745  0.9793958  0.0000000  0.0200044 -0.0000516  0.0200044 -0.0000516 -0.0206042  0.0000000 -0.0211829 -0.0000255  0.0195313 -0.0000739  0.0172138 -0.0000548 -0.0181260 -0.0000109 -0.0181260 -0.0000109  0.0172138 -0.0000548 -0.0182761 -0.0000220  0.0171032 -0.0000647 -0.0182761 -0.0000220  0.0171032 -0.0000647  0.0174486 -0.0000345 -0.0178411  0.0000107 -0.0178411  0.0000107  0.0174486 -0.0000345  0.0007472  0.0000544  0.0008037  0.0000559  0.0007472  0.0000544  0.0008037  0.0000559  0.0008326  0.0000568  0.0007196  0.0000537
  0.0053284 -0.0003825  0.0300626  0.0000957  0.0300626  0.0000957 -0.0304194  0.0000183 -0.0304194  0.0000183 -0.0320764 -0.0000000  0.0285713  0.0000738  0.0010646 -0.0000764  0.0010646 -0.0000764  0.0010502 -0.0000772  0.0010793 -0.0000758  0.0010793 -0.0000758  0.0010502 -0.0000772  0.0207073  0.0000535  0.9779307  0.0000000 -0.0220693 -0.0000000  0.0207073  0.0000535  0.0212945  0.0000806 -0.0215417  0.0000260 -0.0189882  0.0000114  0.0182191  0.0000580  0.0182191  0.0000580 -0.0189882  0.0000114  0.0183724  0.0000696 -0.0188636  0.0000227  0.0183724  0.0000696 -0.0188636  0.0000227 -0.0192522 -0.0000116  0.0179280  0.0000355  0.0179280  0.0000355 -0.0192522 -0.0000116  0.0008294 -0.0000582  0.0007887 -0.0000580  0.0008294 -0.0000582  0.0007887 -0.0000580  0.0007680 -0.0000579  0.0008495 -0.0000584
  0.0053284 -0.0003825  0.0300626  0.0000957  0.0300626  0.0000957 -0.0304194  0.0000183 -0.0304194  0.0000183 -0.0320764  0.0000000  0.0285713  0.0000738  0.0010646 -0.0000764  0.0010646 -0.0000764  0.0010502 -0.0000772  0.0010793 -0.0000758  0.0010793 -0.0000758  0.0010502 -0.0000772  0.0207073  0.0000535 -0.0220693  0.0000000  0.9779307  0.0000000  0.0207073  0.0000535  0.0212945  0.0000806 -0.0215417  0.0000260 -0.0189882  0.0000114  0.0182191  0.0000580  0.0182191  0.0000580 -0.0189882  0.0000114  0.0183724  0.0000696 -0.0188636  0.0000227  0.0183724  0.0000696 -0.0188636  0.0000227 -0.0192522 -0.0000116  0.0179280  0.0000355  0.0179280  0.0000355 -0.0192522 -0.0000116  0.0008294 -0.0000582  0.0007887 -0.0000580  0.0008294 -0.0000582  0.0007887 -0.0000580  0.0007680 -0.0000579  0.0008495 -0.0000584
  0.0051056  0.0003632 -0.0299089 -0.0000180 -0.0299089 -0.0000180  0.0275768 -0.0000878  0.0275768 -0.0000878  0.0290751 -0.0000751 -0.0284290 -0.0000000  0.0010200  0.0000726  0.0010200  0.0000726  0.0010703  0.0000745  0.0009724  0.0000708  0.0009724  0.0000708  0.0010703  0.0000745 -0.0206042 -0.0000000  0.0200044 -0.0000516  0.0200044 -0.0000516  0.9793958  0.0000000 -0.0211829 -0.0000255  0.0195313 -0.0000739  0.0172138 -0.0000548 -0.0181260 -0.0000109 -0.0181260 -0.0000109  0.0172138 -0.0000548 -0.0182761 -0.0000220  0.0171032 -0.0000647 -0.0182761 -0.0000220  0.0171032 -0.0000647  0.0174486 -0.0000345 -0.0178411  0.0000107 -0.0178411  0.0000107  0.0174486 -0.0000345  0.0007472  0.0000544  0.0008037  0.0000559  0.0007472  0.0000544  0.0008037  0.0000559  0.0008326  0.0000568  0.0007196  0.0000537
  0.0055029  0.0003870 -0.0324142  0.0000195 -0.0324142  0.0000195  0.0298945 -0.0001312  0.0298945 -0.0001312  0.0315188 -0.0001193 -0.0308103  0.0000371  0.0010994  0.0000773  0.0010994  0.0000773  0.0011538  0.0000793  0.0010479  0.0000755  0.0010479  0.0000755  0.0011538  0.0000793 -0.0223301  0.0000269  0.0216857 -0.0000821  0.0216857 -0.0000821 -0.0223301  0.0000269  0.9770427  0.0000000  0.0211728 -0.0001056  0.0186605 -0.0000819 -0.0196443  0.0000118 -0.0196443  0.0000118  0.0186605 -0.0000819 -0.0198070  0.0000000  0.0185406 -0.0000925 -0.0198070 -0.0000000  0.0185406 -0.0000925  0.0189151 -0.0000602 -0.0193355  0.0000349 -0.0193355  0.0000349  0.0189151 -0.0000602  0.0008052  0.0000580  0.0008664  0.0000596  0.0008052  0.0000580  0.0008664  0.0000596  0.0008977  0.0000604  0.0007753  0.0000573
  0.0049153 -0.0003488  0.0278935  0.0001224  0.0278935  0.0001224 -0.0282172 -0.0000170 -0.0282172 -0.0000170 -0.0297542 -0.0000358  0.0265098  0.0001004  0.0009820 -0.0000697  0.0009820 -0.0000697  0.0009686 -0.0000704  0.0009958 -0.0000691  0.0009958 -0.0000691  0.0009686 -0.0000704  0.0192133  0.0000727 -0.0204716 -0.0000247 -0.0204716 -0.0000247  0.0192133  0.0000727  0.0197581  0.0000986  0.9800177  0.0000000 -0.0176135 -0.0000106  0.0169046  0.0000742  0.0169046  0.0000742 -0.0176135 -0.0000106  0.0170468  0.0000851 -0.0174980  0.0000000  0.0170468  0.0000851 -0.0174980 -0.0000000 -0.0178585 -0.0000323  0.0166345  0.0000530  0.0166345  0.0000530 -0.0178585 -0.0000323  0.0007652 -0.0000531  0.0007274 -0.0000529  0.0007652 -0.0000531  0.0007274 -0.0000529  0.0007082 -0.0000529  0.0007839 -0.0000532
  0.0033803 -0.0002413  0.0191270  0.0000724  0.0191270  0.0000724 -0.0193514 -0.0000000 -0.0193514 -0.0000000 -0.0204055 -0.0000123  0.0181782  0.0000579  0.0006753 -0.0000482  0.0006753 -0.0000482  0.0006662 -0.0000487  0.0006848 -0.0000478  0.0006848 -0.0000478  0.0006662 -0.0000487  0.0131748  0.0000419 -0.0140395 -0.0000085 -0.0140395 -0.0000085  0.0131748  0.0000419  0.0135484  0.0000594 -0.0137039  0.0000083  0.9879206 -0.0000000  0.0115917  0.0000439  0.0115917  0.0000439 -0.0120794  0.0000000  0.0116892  0.0000513 -0.0120002  0.0000072  0.0116892  0.0000513 -0.0120002  0.0000072 -0.0122474 -0.0000148  0.0114065  0.0000294  0.0114065  0.0000294 -0.0122474 -0.0000148  0.0005262 -0.0000367  0.0005003 -0.0000366  0.0005262 -0.0000367  0.0005003 -0.0000366  0.0004871 -0.0000365  0.0005390 -0.0000368
