  0.5619231  0.0000000  0.0587685 -0.0035195  0.0587685 -0.0035195  0.0563390  0.0034003  0.0563390  0.0034003  0.0595733  0.0036214  0.0560148 -0.0033791 -0.0875234 -0.0000000 -0.0875234 -0.0000000 -0.0891039 -0.0000502 -0.0860735  0.0000485 -0.0860735  0.0000485 -0.0891039 -0.0000502  0.0405973 -0.0024490  0.0409878  0.0024916  0.0409878  0.0024916  0.0405973 -0.0024490  0.0415079 -0.0024677  0.0397861  0.0023840  0.0351676  0.0021225  0.0356161 -0.0021330  0.0356161 -0.0021330  0.0351676  0.0021225  0.0358120 -0.0021290  0.0348398  0.0020876  0.0358120 -0.0021290  0.0348398  0.0020876  0.0358553  0.0021952  0.0352500 -0.0021419  0.0352500 -0.0021419  0.0358553  0.0021952 -0.0661429  0.0000373 -0.0669102 -0.0000377 -0.0661429  0.0000373 -0.0669102 -0.0000377 -0.0673107 -0.0000759 -0.0657751  0.0000742 -0.0619069  0.0000000 -0.0619069 -0.0000000 -0.0624541 -0.0000704 -0.0613823  0.0000692 -0.0613823  0.0000692 -0.0624541 -0.0000704  0.0304198 -0.0018351  0.0303471  0.0018448  0.0303471  0.0018448  0.0304198 -0.0018351  0.0305354  0.0018695  0.0303645 -0.0018450  0.0303645 -0.0018450  0.0305354  0.0018695  0.0297994  0.0017726  0.0305968 -0.0018056  0.0297994  0.0017726  0.0305968 -0.0018056  0.0284910  0.0017072  0.0289622 -0.0017218  0.0284910  0.0017072  0.0289622 -0.0017218  0.0291125  0.0017951  0.0288334 -0.0017647  0.0277075 -0.0016593  0.0274441  0.0016564  0.0274441  0.0016564  0.0277075 -0.0016593  0.0277439 -0.0016373  0.0271804  0.0016169  0.0277439 -0.0016373  0.0271804  0.0016169  0.0278493  0.0017172  0.0278493  0.0017172  0.0276578 -0.0016927  0.0276578 -0.0016927 -0.0539606 -0.0000304 -0.0536944  0.0000303 -0.0536944  0.0000303 -0.0539606 -0.0000304 -0.0535635  0.0000604 -0.0540961 -0.0000610 -0.0535635  0.0000604 -0.0540961 -0.0000610 -0.0534341  0.0000904 -0.0534341  0.0000904 -0.0542332 -0.0000917 -0.0542332 -0.0000917  0.0258669 -0.0015718  0.0258669 -0.0015718  0.0258470  0.0015825  0.0258470  0.0015825  0.0258642 -0.0015151  0.0253106  0.0014947
  0.0151760  0.0009089  0.9232410  0.0000000 -0.0767590  0.0000000  0.0702385 -0.0002639  0.0702385 -0.0002639  0.0740539 -0.0002336 -0.0729616  0.0000440  0.0030320  0.0001816  0.0030320  0.0001816  0.0031682  0.0001866  0.0029031  0.0001770  0.0029031  0.0001770  0.0031682  0.0001866 -0.0528797  0.0000319  0.0509508 -0.0001608  0.0509508 -0.0001608 -0.0528797  0.0000319 -0.0543638 -0.0000328  0.0497471 -0.0002168  0.0438438 -0.0001647 -0.0465190  0.0000000 -0.0465190  0.0000000  0.0438438 -0.0001647 -0.0469037 -0.0000283  0.0435625 -0.0001899 -0.0469037 -0.0000283  0.0435625 -0.0001899  0.0444408 -0.0001135 -0.0457888  0.0000552 -0.0457888  0.0000552  0.0444408 -0.0001135  0.0022309  0.0001360  0.0023791  0.0001401  0.0022309  0.0001360  0.0023791  0.0001401  0.0024548  0.0001424  0.0021584  0.0001341  0.0021446  0.0001284  0.0021446  0.0001284  0.0022777  0.0001321  0.0020142  0.0001251  0.0020142  0.0001251  0.0022777  0.0001321 -0.0396230  0.0000239  0.0377237 -0.0001190  0.0377237 -0.0001190 -0.0396230  0.0000239  0.0378471 -0.0000966 -0.0394427  0.0000475 -0.0394427  0.0000475  0.0378471 -0.0000966  0.0373694 -0.0001854 -0.0401838 -0.0000484  0.0373694 -0.0001854 -0.0401838 -0.0000484  0.0356242 -0.0001553 -0.0379324 -0.0000229  0.0356242 -0.0001553 -0.0379324 -0.0000229  0.0359784 -0.0000702 -0.0373514  0.0000675 -0.0361894  0.0000000  0.0342148 -0.0001285  0.0342148 -0.0001285 -0.0361894 -0.0000000 -0.0364370 -0.0000439  0.0340850 -0.0001691 -0.0364370 -0.0000439  0.0340850 -0.0001691  0.0344173 -0.0000672  0.0344173 -0.0000672 -0.0358285  0.0000648 -0.0358285  0.0000648  0.0019186  0.0001130  0.0018110  0.0001104  0.0018110  0.0001104  0.0019186  0.0001130  0.0017577  0.0001092  0.0019729  0.0001144  0.0017577  0.0001092  0.0019729  0.0001144  0.0017046  0.0001080  0.0017046  0.0001080  0.0020274  0.0001159  0.0020274  0.0001159 -0.0336004  0.0000405 -0.0336004  0.0000405  0.0320360 -0.0000818  0.0320360 -0.0000818 -0.0340622 -0.0000616  0.0318335 -0.0001771
  0.0151760  0.0009089 -0.0767590 -0.0000000  0.9232410  0.0000000  0.0702385 -0.0002639  0.0702385 -0.0002639  0.0740539 -0.0002336 -0.0729616  0.0000440  0.0030320  0.0001816  0.0030320  0.0001816  0.0031682  0.0001866  0.0029031  0.0001770  0.0029031  0.0001770  0.0031682  0.0001866 -0.0528797  0.0000319  0.0509508 -0.0001608  0.0509508 -0.0001608 -0.0528797  0.0000319 -0.0543638 -0.0000328  0.0497471 -0.0002168  0.0438438 -0.0001647 -0.0465190 -0.0000000 -0.0465190  0.0000000  0.0438438 -0.0001647 -0.0469037 -0.0000283  0.0435625 -0.0001899 -0.0469037 -0.0000283  0.0435625 -0.0001899  0.0444408 -0.0001135 -0.0457888  0.0000552 -0.0457888  0.0000552  0.0444408 -0.0001135  0.0022309  0.0001360  0.0023791  0.0001401  0.0022309  0.0001360  0.0023791  0.0001401  0.0024548  0.0001424  0.0021584  0.0001341  0.0021446  0.0001284  0.0021446  0.0001284  0.0022777  0.0001321  0.0020142  0.0001251  0.0020142  0.0001251  0.0022777  0.0001321 -0.0396230  0.0000239  0.0377237 -0.0001190  0.0377237 -0.0001190 -0.0396230  0.0000239  0.0378471 -0.0000966 -0.0394427  0.0000475 -0.0394427  0.0000475  0.0378471 -0.0000966  0.0373694 -0.0001854 -0.0401838 -0.0000484  0.0373694 -0.0001854 -0.0401838 -0.0000484  0.0356242 -0.0001553 -0.0379324 -0.0000229  0.0356242 -0.0001553 -0.0379324 -0.0000229  0.0359784 -0.0000702 -0.0373514  0.0000675 -0.0361894  0.0000000  0.0342148 -0.0001285  0.0342148 -0.0001285 -0.0361894 -0.0000000 -0.0364370 -0.0000439  0.0340850 -0.0001691 -0.0364370 -0.0000439  0.0340850 -0.0001691  0.0344173 -0.0000672  0.0344173 -0.0000672 -0.0358285  0.0000648 -0.0358285  0.0000648  0.0019186  0.0001130  0.0018110  0.0001104  0.0018110  0.0001104  0.0019186  0.0001130  0.0017577  0.0001092  0.0019729  0.0001144  0.0017577  0.0001092  0.0019729  0.0001144  0.0017046  0.0001080  0.0017046  0.0001080  0.0020274  0.0001159  0.0020274  0.0001159 -0.0336004  0.0000405 -0.0336004  0.0000405  0.0320360 -0.0000818  0.0320360 -0.0000818 -0.0340622 -0.0000616  0.0318335 -0.0001771
  0.0136219 -0.0008221  0.0657642  0.0002471  0.0657642  0.0002471  0.9329478  0.0000000 -0.0670522  0.0000000 -0.0707054 -0.0000426  0.0625011  0.0001972  0.0027215 -0.0001643  0.0027215 -0.0001643  0.0026970 -0.0001657  0.0027476 -0.0001631  0.0027476 -0.0001631  0.0026970 -0.0001657  0.0452984  0.0001429 -0.0486470 -0.0000293 -0.0486470 -0.0000293  0.0452984  0.0001429  0.0465839  0.0002031 -0.0474831  0.0000286 -0.0418549  0.0000000  0.0398557  0.0001497  0.0398557  0.0001497 -0.0418549  0.0000000  0.0401915  0.0001752 -0.0415800  0.0000250  0.0401915  0.0001752 -0.0415800  0.0000250 -0.0424378 -0.0000511  0.0392181  0.0001001  0.0392181  0.0001001 -0.0424378 -0.0000511  0.0021114 -0.0001253  0.0020252 -0.0001244  0.0021114 -0.0001253  0.0020252 -0.0001244  0.0019817 -0.0001241  0.0021540 -0.0001259  0.0019250 -0.0001162  0.0019250 -0.0001162  0.0018387 -0.0001152  0.0020101 -0.0001175  0.0020101 -0.0001175  0.0018387 -0.0001152  0.0339423  0.0001071 -0.0360179 -0.0000217 -0.0360179 -0.0000217  0.0339423  0.0001071 -0.0361413 -0.0000435  0.0337826  0.0000863  0.0337826  0.0000863 -0.0361413 -0.0000435 -0.0356633  0.0000430  0.0344385  0.0001708 -0.0356633  0.0000430  0.0344385  0.0001708 -0.0340029  0.0000205  0.0325040  0.0001417 -0.0340029  0.0000205  0.0325040  0.0001417 -0.0343622 -0.0000621  0.0319865  0.0000624  0.0310057  0.0001165 -0.0326627 -0.0000000 -0.0326627  0.0000000  0.0310057  0.0001165  0.0312274  0.0001549 -0.0325289  0.0000392  0.0312274  0.0001549 -0.0325289  0.0000392 -0.0328711 -0.0000594 -0.0328711 -0.0000594  0.0306823  0.0000599  0.0306823  0.0000599  0.0016333 -0.0001004  0.0017140 -0.0001017  0.0017140 -0.0001017  0.0016333 -0.0001004  0.0017541 -0.0001025  0.0015927 -0.0000998  0.0017541 -0.0001025  0.0015927 -0.0000998  0.0017940 -0.0001033  0.0017940 -0.0001033  0.0015519 -0.0000992  0.0015519 -0.0000992  0.0287787  0.0000735  0.0287787  0.0000735 -0.0305921 -0.0000369 -0.0305921 -0.0000369  0.0291966  0.0001624 -0.0303755  0.0000549
  0.0136219 -0.0008221  0.0657642  0.0002471  0.0657642  0.0002471 -0.0670522 -0.0000000  0.9329478  0.0000000 -0.0707054 -0.0000426  0.0625011  0.0001972  0.0027215 -0.0001643  0.0027215 -0.0001643  0.0026970 -0.0001657  0.0027476 -0.0001631  0.0027476 -0.0001631  0.0026970 -0.0001657  0.0452984  0.0001429 -0.0486470 -0.0000293 -0.0486470 -0.0000293  0.0452984  0.0001429  0.0465839  0.0002031 -0.0474831  0.0000286 -0.0418549  0.0000000  0.0398557  0.0001497  0.0398557  0.0001497 -0.0418549  0.0000000  0.0401915  0.0001752 -0.0415800  0.0000250  0.0401915  0.0001752 -0.0415800  0.0000250 -0.0424378 -0.0000511  0.0392181  0.0001001  0.0392181  0.0001001 -0.0424378 -0.0000511  0.0021114 -0.0001253  0.0020252 -0.0001244  0.0021114 -0.0001253  0.0020252 -0.0001244  0.0019817 -0.0001241  0.0021540 -0.0001259  0.0019250 -0.0001162  0.0019250 -0.0001162  0.0018387 -0.0001152  0.0020101 -0.0001175  0.0020101 -0.0001175  0.0018387 -0.0001152  0.0339423  0.0001071 -0.0360179 -0.0000217 -0.0360179 -0.0000217  0.0339423  0.0001071 -0.0361413 -0.0000435  0.0337826  0.0000863  0.0337826  0.0000863 -0.0361413 -0.0000435 -0.0356633  0.0000430  0.0344385  0.0001708 -0.0356633  0.0000430  0.0344385  0.0001708 -0.0340029  0.0000205  0.0325040  0.0001417 -0.0340029  0.0000205  0.0325040  0.0001417 -0.0343622 -0.0000621  0.0319865  0.0000624  0.0310057  0.0001165 -0.0326627 -0.0000000 -0.0326627  0.0000000  0.0310057  0.0001165  0.0312274  0.0001549 -0.0325289  0.0000392  0.0312274  0.0001549 -0.0325289  0.0000392 -0.0328711 -0.0000594 -0.0328711 -0.0000594  0.0306823  0.0000599  0.0306823  0.0000599  0.0016333 -0.0001004  0.0017140 -0.0001017  0.0017140 -0.0001017  0.0016333 -0.0001004  0.0017541 -0.0001025  0.0015927 -0.0000998  0.0017541 -0.0001025  0.0015927 -0.0000998  0.0017940 -0.0001033  0.0017940 -0.0001033  0.0015519 -0.0000992  0.0015519 -0.0000992  0.0287787  0.0000735  0.0287787  0.0000735 -0.0305921 -0.0000369 -0.0305921 -0.0000369  0.0291966  0.0001624 -0.0303755  0.0000549
  0.0159524 -0.0009697  0.0767909  0.0002423  0.0767909  0.0002423 -0.0783069  0.0000472 -0.0783069  0.0000472  0.9174267 -0.0000000  0.0729807  0.0001863  0.0031871 -0.0001937  0.0031871 -0.0001937  0.0031587 -0.0001954  0.0032174 -0.0001924  0.0032174 -0.0001924  0.0031587 -0.0001954  0.0528936  0.0001350 -0.0568124  0.0000000 -0.0568124 -0.0000000  0.0528936  0.0001350  0.0543947  0.0002044 -0.0554532  0.0000668 -0.0488802  0.0000294  0.0465384  0.0001468  0.0465384  0.0001468 -0.0488802  0.0000294  0.0469304  0.0001763 -0.0485591  0.0000585  0.0469304  0.0001763 -0.0485591  0.0000585 -0.0495611 -0.0000299  0.0457938  0.0000894  0.0457938  0.0000894 -0.0495611 -0.0000299  0.0024724 -0.0001478  0.0023719 -0.0001468  0.0024724 -0.0001478  0.0023719 -0.0001468  0.0023212 -0.0001463  0.0025222 -0.0001485  0.0022543 -0.0001370  0.0022543 -0.0001370  0.0021537 -0.0001358  0.0023537 -0.0001386  0.0023537 -0.0001386  0.0021537 -0.0001358  0.0396334  0.0001012 -0.0420636  0.0000000 -0.0420636  0.0000000  0.0396334  0.0001012 -0.0422077 -0.0000254  0.0394469  0.0000770  0.0394469  0.0000770 -0.0422077 -0.0000254 -0.0416493  0.0000753  0.0402128  0.0001753 -0.0416493  0.0000753  0.0402128  0.0001753 -0.0397103  0.0000478  0.0379540  0.0001426 -0.0397103  0.0000478  0.0379540  0.0001426 -0.0401299 -0.0000484  0.0373497  0.0000504  0.0362045  0.0001142 -0.0381451  0.0000230 -0.0381451  0.0000230  0.0362045  0.0001142  0.0364634  0.0001589 -0.0379888  0.0000687  0.0364634  0.0001589 -0.0379888  0.0000687 -0.0383886 -0.0000463 -0.0383886 -0.0000463  0.0358268  0.0000483  0.0358268  0.0000483  0.0019129 -0.0001184  0.0020071 -0.0001200  0.0020071 -0.0001200  0.0019129 -0.0001184  0.0020539 -0.0001209  0.0018655 -0.0001176  0.0020539 -0.0001209  0.0018655 -0.0001176  0.0021005 -0.0001219  0.0021005 -0.0001219  0.0018178 -0.0001169  0.0018178 -0.0001169  0.0336041  0.0000656  0.0336041  0.0000656 -0.0357271 -0.0000215 -0.0357271 -0.0000215  0.0340920  0.0001691 -0.0354740  0.0000855
  0.0131427  0.0007928 -0.0662922 -0.0000399 -0.0662922 -0.0000399  0.0606515 -0.0001914  0.0606515 -0.0001914  0.0639461 -0.0001633  0.9369874 -0.0000000  0.0026258  0.0001584  0.0026258  0.0001584  0.0027435  0.0001628  0.0025144  0.0001543  0.0025144  0.0001543  0.0027435  0.0001628 -0.0456691 -0.0000000  0.0439964 -0.0001123  0.0439964 -0.0001123 -0.0456691 -0.0000000 -0.0469507 -0.0000566  0.0429570 -0.0001614  0.0378595 -0.0001194 -0.0401757 -0.0000242 -0.0401757 -0.0000242  0.0378595 -0.0001194 -0.0405079 -0.0000488  0.0376165 -0.0001413 -0.0405079 -0.0000488  0.0376165 -0.0001413  0.0383749 -0.0000749 -0.0395451  0.0000238 -0.0395451  0.0000238  0.0383749 -0.0000749  0.0019321  0.0001186  0.0020602  0.0001223  0.0019321  0.0001186  0.0020602  0.0001223  0.0021256  0.0001243  0.0018695  0.0001169  0.0018573  0.0001120  0.0018573  0.0001120  0.0019722  0.0001153  0.0017446  0.0001091  0.0017446  0.0001091  0.0019722  0.0001153 -0.0342200 -0.0000000  0.0325747 -0.0000832  0.0325747 -0.0000832 -0.0342200  0.0000000  0.0326813 -0.0000638 -0.0340643  0.0000205 -0.0340643  0.0000205  0.0326813 -0.0000638  0.0322688 -0.0001407 -0.0347043 -0.0000627  0.0322688 -0.0001407 -0.0347043 -0.0000627  0.0307618 -0.0001156 -0.0327600 -0.0000395  0.0307618 -0.0001156 -0.0327600 -0.0000395  0.0310676 -0.0000419 -0.0322583  0.0000389 -0.0312546 -0.0000188  0.0295447 -0.0000932  0.0295447 -0.0000932 -0.0312546 -0.0000188 -0.0314685 -0.0000569  0.0294327 -0.0001283 -0.0314685 -0.0000569  0.0294327 -0.0001283  0.0297196 -0.0000401  0.0297196 -0.0000401 -0.0309430  0.0000373 -0.0309430  0.0000373  0.0016614  0.0000986  0.0015685  0.0000963  0.0015685  0.0000963  0.0016614  0.0000986  0.0015224  0.0000952  0.0017083  0.0000999  0.0015224  0.0000952  0.0017083  0.0000999  0.0014766  0.0000942  0.0014766  0.0000942  0.0017554  0.0001012  0.0017554  0.0001012 -0.0290187  0.0000175 -0.0290187  0.0000175  0.0276633 -0.0000540  0.0276633 -0.0000540 -0.0294174 -0.0000709  0.0274885 -0.0001364
 -0.0127531  0.0000000  0.0017108 -0.0001025  0.0017108 -0.0001025  0.0016401  0.0000990  0.0016401  0.0000990  0.0017343  0.0001054  0.0016307 -0.0000984  0.9974521 -0.0000000 -0.0025479  0.0000000 -0.0025939 -0.0000015 -0.0025057  0.0000014 -0.0025057  0.0000014 -0.0025939 -0.0000015  0.0011818 -0.0000713  0.0011932  0.0000725  0.0011932  0.0000725  0.0011818 -0.0000713  0.0012084 -0.0000718  0.0011582  0.0000694  0.0010238  0.0000618  0.0010368 -0.0000621  0.0010368 -0.0000621  0.0010238  0.0000618  0.0010425 -0.0000620  0.0010142  0.0000608  0.0010425 -0.0000620  0.0010142  0.0000608  0.0010438  0.0000639  0.0010262 -0.0000624  0.0010262 -0.0000624  0.0010438  0.0000639 -0.0019255  0.0000011 -0.0019479 -0.0000011 -0.0019255  0.0000011 -0.0019479 -0.0000011 -0.0019595 -0.0000022 -0.0019148  0.0000022 -0.0018022  0.0000000 -0.0018022 -0.0000000 -0.0018181 -0.0000020 -0.0017869  0.0000020 -0.0017869  0.0000020 -0.0018181 -0.0000020  0.0008856 -0.0000534  0.0008834  0.0000537  0.0008834  0.0000537  0.0008856 -0.0000534  0.0008889  0.0000544  0.0008840 -0.0000537  0.0008840 -0.0000537  0.0008889  0.0000544  0.0008675  0.0000516  0.0008907 -0.0000526  0.0008675  0.0000516  0.0008907 -0.0000526  0.0008294  0.0000497  0.0008431 -0.0000501  0.0008294  0.0000497  0.0008431 -0.0000501  0.0008475  0.0000523  0.0008394 -0.0000514  0.0008066 -0.0000483  0.0007989  0.0000482  0.0007989  0.0000482  0.0008066 -0.0000483  0.0008077 -0.0000477  0.0007913  0.0000471  0.0008077 -0.0000477  0.0007913  0.0000471  0.0008107  0.0000500  0.0008107  0.0000500  0.0008052 -0.0000493  0.0008052 -0.0000493 -0.0015709 -0.0000009 -0.0015631  0.0000009 -0.0015631  0.0000009 -0.0015709 -0.0000009 -0.0015593  0.0000018 -0.0015748 -0.0000018 -0.0015593  0.0000018 -0.0015748 -0.0000018 -0.0015555  0.0000026 -0.0015555  0.0000026 -0.0015788 -0.0000027 -0.0015788 -0.0000027  0.0007530 -0.0000458  0.0007530 -0.0000458  0.0007524  0.0000461  0.0007524  0.0000461  0.0007529 -0.0000441  0.0007368  0.0000435
 -0.0127531  0.0000000  0.0017108 -0.0001025  0.0017108 -0.0001025  0.0016401  0.0000990  0.0016401  0.0000990  0.0017343  0.0001054  0.0016307 -0.0000984 -0.0025479 -0.0000000  0.9974521 -0.0000000 -0.0025939 -0.0000015 -0.0025057  0.0000014 -0.0025057  0.0000014 -0.0025939 -0.0000015  0.0011818 -0.0000713  0.0011932  0.0000725  0.0011932  0.0000725  0.0011818 -0.0000713  0.0012084 -0.0000718  0.0011582  0.0000694  0.0010238  0.0000618  0.0010368 -0.0000621  0.0010368 -0.0000621  0.0010238  0.0000618  0.0010425 -0.0000620  0.0010142  0.0000608  0.0010425 -0.0000620  0.0010142  0.0000608  0.0010438  0.0000639  0.0010262 -0.0000624  0.0010262 -0.0000624  0.0010438  0.0000639 -0.0019255  0.0000011 -0.0019479 -0.0000011 -0.0019255  0.0000011 -0.0019479 -0.0000011 -0.0019595 -0.0000022 -0.0019148  0.0000022 -0.0018022  0.0000000 -0.0018022 -0.0000000 -0.0018181 -0.0000020 -0.0017869  0.0000020 -0.0017869  0.0000020 -0.0018181 -0.0000020  0.0008856 -0.0000534  0.0008834  0.0000537  0.0008834  0.0000537  0.0008856 -0.0000534  0.0008889  0.0000544  0.0008840 -0.0000537  0.0008840 -0.0000537  0.0008889  0.0000544  0.0008675  0.0000516  0.0008907 -0.0000526  0.0008675  0.0000516  0.0008907 -0.0000526  0.0008294  0.0000497  0.0008431 -0.0000501  0.0008294  0.0000497  0.0008431 -0.0000501  0.0008475  0.0000523  0.0008394 -0.0000514  0.0008066 -0.0000483  0.0007989  0.0000482  0.0007989  0.0000482  0.0008066 -0.0000483  0.0008077 -0.0000477  0.0007913  0.0000471  0.0008077 -0.0000477  0.0007913  0.0000471  0.0008107  0.0000500  0.0008107  0.0000500  0.0008052 -0.0000493  0.0008052 -0.0000493 -0.0015709 -0.0000009 -0.0015631  0.0000009 -0.0015631  0.0000009 -0.0015709 -0.0000009 -0.0015593  0.0000018 -0.0015748 -0.0000018 -0.0015593  0.0000018 -0.0015748 -0.0000018 -0.0015555  0.0000026 -0.0015555  0.0000026 -0.0015788 -0.0000027 -0.0015788 -0.0000027  0.0007530 -0.0000458  0.0007530 -0.0000458  0.0007524  0.0000461  0.0007524  0.0000461  0.0007529 -0.0000441  0.0007368  0.0000435
 -0.0134550  0.0000076  0.0018526 -0.0001091  0.0018526 -0.0001091  0.0016844  0.0001035  0.0016844  0.0001035  0.0017812  0.0001102  0.0017657 -0.0001048 -0.0026882  0.0000015 -0.0026882  0.0000015  0.9972632 -0.0000000 -0.0026436  0.0000030 -0.0026436  0.0000030 -0.0027368 -0.0000000  0.0012797 -0.0000760  0.0012255  0.0000758  0.0012255  0.0000758  0.0012797 -0.0000760  0.0013086 -0.0000765  0.0011894  0.0000726  0.0010514  0.0000646  0.0011228 -0.0000661  0.0011228 -0.0000661  0.0010514  0.0000646  0.0011290 -0.0000660  0.0010415  0.0000636  0.0011290 -0.0000660  0.0010415  0.0000636  0.0010721  0.0000668  0.0011111 -0.0000664  0.0011111 -0.0000664  0.0010721  0.0000668 -0.0020315  0.0000023 -0.0020551  0.0000000 -0.0020315  0.0000023 -0.0020551 -0.0000000 -0.0020674 -0.0000012 -0.0020201  0.0000034 -0.0019014  0.0000011 -0.0019014  0.0000011 -0.0019183 -0.0000011 -0.0018852  0.0000032 -0.0018852  0.0000032 -0.0019183 -0.0000011  0.0009589 -0.0000569  0.0009074  0.0000561  0.0009074  0.0000561  0.0009589 -0.0000569  0.0009131  0.0000569  0.0009571 -0.0000572  0.0009571 -0.0000572  0.0009131  0.0000569  0.0008908  0.0000540  0.0009647 -0.0000560  0.0008908  0.0000540  0.0009647 -0.0000560  0.0008517  0.0000520  0.0009131 -0.0000534  0.0008517  0.0000520  0.0009131 -0.0000534  0.0008706  0.0000546  0.0009087 -0.0000548  0.0008735 -0.0000515  0.0008205  0.0000504  0.0008205  0.0000504  0.0008735 -0.0000515  0.0008747 -0.0000507  0.0008125  0.0000492  0.0008747 -0.0000507  0.0008125  0.0000492  0.0008328  0.0000522  0.0008328  0.0000522  0.0008717 -0.0000525  0.0008717 -0.0000525 -0.0016574 -0.0000000 -0.0016491  0.0000019 -0.0016491  0.0000019 -0.0016574  0.0000000 -0.0016451  0.0000028 -0.0016616 -0.0000009 -0.0016451  0.0000028 -0.0016616 -0.0000009 -0.0016411  0.0000037 -0.0016411  0.0000037 -0.0016658 -0.0000019 -0.0016658 -0.0000019  0.0008153 -0.0000488  0.0008153 -0.0000488  0.0007729  0.0000481  0.0007729  0.0000481  0.0008155 -0.0000470  0.0007565  0.0000455
