  0.5441313  0.0000000  0.0613023 -0.0059220  0.0613023 -0.0059220  0.0584861  0.0057214  0.0584861  0.0057214  0.0618426  0.0060702  0.0584281 -0.0056640
  0.0158303  0.0015293  0.8771932  0.0000000 -0.1228068  0.0000000  0.1145563 -0.0004420  0.1145563 -0.0004420  0.1207826 -0.0003934 -0.1167282  0.0000703
  0.0158303  0.0015293 -0.1228068 -0.0000000  0.8771932  0.0000000  0.1145563 -0.0004420  0.1145563 -0.0004420  0.1207826 -0.0003934 -0.1167282  0.0000703
  0.0141410 -0.0013833  0.1072589  0.0004139  0.1072589  0.0004139  0.8927256  0.0000000 -0.1072744  0.0000000 -0.1131160 -0.0000681  0.1019400  0.0003320
  0.0141410 -0.0013833  0.1072589  0.0004139  0.1072589  0.0004139 -0.1072744 -0.0000000  0.8927256  0.0000000 -0.1131160 -0.0000681  0.1019400  0.0003320
  0.0165601 -0.0016255  0.1252467  0.0004079  0.1252467  0.0004079 -0.1252771  0.0000754 -0.1252771  0.0000754  0.8679009 -0.0000000  0.1190357  0.0003160
  0.0137089  0.0013289 -0.1060580 -0.0000639 -0.1060580 -0.0000639  0.0989231 -0.0003222  0.0989231 -0.0003222  0.1042997 -0.0002769  0.8991914 -0.0000000
  0.0500000   0.0000000   0.0000000  10.0000000  10.0000000
